### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
60,320,901,-91.4724,0,255,0,0,100,1,1
61,300,538,-18.7329,0,255,0,0,100,1,1
62,69,307,-162.041,0,255,0,0,100,1,1
63,97,259,95.3683,0,255,0,0,100,1,1
64,586,118,-30.5949,0,255,0,0,100,1,1
65,273,655,-50.9783,0,255,0,0,100,1,1
66,835,237,-53.9706,0,255,0,0,100,1,1
67,837,311,-147.231,0,255,0,0,100,1,1
68,498,781,-159.314,0,255,0,0,100,1,1
69,214,841,-29.8008,0,255,0,0,100,1,1
70,212,259,-111.536,0,255,0,0,100,1,1
71,799,589,155.898,0,255,0,0,100,1,1
72,596,309,-36.7844,0,255,0,0,100,1,1
73,872,552,22.8329,0,255,0,0,100,1,1
74,218,156,92.5684,0,255,0,0,100,1,1
75,270,869,-142.924,0,255,0,0,100,1,1
76,395,492,-123.835,0,255,0,0,100,1,1
77,342,841,-54.2661,0,255,0,0,100,1,1
78,47,634,-17.0585,0,255,0,0,100,1,1
79,504,84,26.7093,0,255,0,0,100,1,1
80,417,924,2.38605,0,255,0,0,100,1,1
81,731,586,102.74,0,255,0,0,100,1,1
82,442,140,115.126,0,255,0,0,100,1,1
83,813,635,-172.185,0,255,0,0,100,1,1
84,844,261,-137.702,0,255,0,0,100,1,1
85,899,243,-58.9323,0,255,0,0,100,1,1
86,437,574,44.3375,0,255,0,0,100,1,1
87,182,235,-28.6383,0,255,0,0,100,1,1
88,40,585,-125.463,0,255,0,0,100,1,1
89,761,125,138.478,0,255,0,0,100,1,1
90,106,723,-72.8371,0,255,0,0,100,1,1
91,154,250,13.3114,0,255,0,0,100,1,1
92,466,494,-121.882,0,255,0,0,100,1,1
93,577,835,173.069,0,255,0,0,100,1,1
94,861,737,-149.671,0,255,0,0,100,1,1
95,37,596,-105.731,0,255,0,0,100,1,1
96,218,472,-78.5821,0,255,0,0,100,1,1
97,553,893,116.587,0,255,0,0,100,1,1
98,547,283,121.079,0,255,0,0,100,1,1
99,402,186,129.819,0,255,0,0,100,1,1
100,761,201,-134.462,0,255,0,0,100,1,1
101,818,328,-113.497,0,255,0,0,100,1,1
102,851,718,-58.3512,0,255,0,0,100,1,1
103,702,856,-61.0973,0,255,0,0,100,1,1
104,721,761,114.141,0,255,0,0,100,1,1
105,34,476,36.4444,0,255,0,0,100,1,1
106,633,310,-167.263,0,255,0,0,100,1,1
107,325,144,77.3239,0,255,0,0,100,1,1
108,610,729,39.3472,0,255,0,0,100,1,1
109,460,564,-125.732,0,255,0,0,100,1,1
110,94,526,-151.947,0,255,0,0,100,1,1
111,334,463,-178.972,0,255,0,0,100,1,1
112,146,237,-94.6453,0,255,0,0,100,1,1
113,686,599,-157.161,0,255,0,0,100,1,1
114,254,676,-39.6089,0,255,0,0,100,1,1
115,501,919,-165.818,0,255,0,0,100,1,1
116,408,524,157.049,0,255,0,0,100,1,1
117,276,382,-155.879,0,255,0,0,100,1,1
118,590,841,13.0902,0,255,0,0,100,1,1
119,187,338,143.681,0,255,0,0,100,1,1
120,956,518,-2.23862,0,255,0,0,100,1,1
121,199,805,-130.714,0,255,0,0,100,1,1
122,132,642,107.35,0,255,0,0,100,1,1
123,212,692,121.409,0,255,0,0,100,1,1
124,740,592,155.526,0,255,0,0,100,1,1
125,504,189,-24.8732,0,255,0,0,100,1,1
126,22,502,-153.28,0,255,0,0,100,1,1
127,718,910,-28.7966,0,255,0,0,100,1,1
128,542,626,-55.2943,0,255,0,0,100,1,1
129,591,490,93.0153,0,255,0,0,100,1,1
130,282,904,-7.43504,0,255,0,0,100,1,1
131,613,815,111.939,0,255,0,0,100,1,1
132,776,838,142.028,0,255,0,0,100,1,1
133,457,64,-170.186,0,255,0,0,100,1,1
134,425,670,3.06362,0,255,0,0,100,1,1
135,566,861,62.123,0,255,0,0,100,1,1
136,558,218,-92.0831,0,255,0,0,100,1,1
137,151,473,-32.9248,0,255,0,0,100,1,1
138,534,407,95.8794,0,255,0,0,100,1,1
139,274,707,144.566,0,255,0,0,100,1,1
140,899,298,168.159,0,255,0,0,100,1,1
141,436,700,-112.874,0,255,0,0,100,1,1
142,223,306,171.906,0,255,0,0,100,1,1
143,826,420,23.1277,0,255,0,0,100,1,1
144,760,403,-72.0142,0,255,0,0,100,1,1
145,110,757,46.1094,0,255,0,0,100,1,1
146,893,338,-177.733,0,255,0,0,100,1,1
147,523,891,-26.7473,0,255,0,0,100,1,1
148,351,548,-29.4811,0,255,0,0,100,1,1
149,914,580,-78.2022,0,255,0,0,100,1,1
150,248,691,145.025,0,255,0,0,100,1,1
151,352,383,100.176,0,255,0,0,100,1,1
152,176,591,67.8036,0,255,0,0,100,1,1
153,156,432,-140.945,0,255,0,0,100,1,1
154,694,310,-15.5823,0,255,0,0,100,1,1
155,330,389,137.129,0,255,0,0,100,1,1
156,416,847,-107.771,0,255,0,0,100,1,1
157,595,611,177.695,0,255,0,0,100,1,1
158,222,538,8.99402,0,255,0,0,100,1,1
159,135,693,78.985,0,255,0,0,100,1,1
160,641,665,11.3759,0,255,0,0,100,1,1
161,460,820,143.35,0,255,0,0,100,1,1
162,903,367,-165.494,0,255,0,0,100,1,1
163,599,882,117.316,0,255,0,0,100,1,1
164,716,802,20.4571,0,255,0,0,100,1,1
165,570,152,70.149,0,255,0,0,100,1,1
166,699,321,163.649,0,255,0,0,100,1,1
167,682,708,-9.01557,0,255,0,0,100,1,1
168,688,610,134.162,0,255,0,0,100,1,1
169,674,886,-93.9895,0,255,0,0,100,1,1
170,109,351,115.843,0,255,0,0,100,1,1
171,588,385,-145.2,0,255,0,0,100,1,1
172,397,757,-5.27087,0,255,0,0,100,1,1
173,299,377,-118.544,0,255,0,0,100,1,1
174,191,490,48.4077,0,255,0,0,100,1,1
175,234,222,75.0299,0,255,0,0,100,1,1
176,567,772,-41.106,0,255,0,0,100,1,1
177,101,416,-149.244,0,255,0,0,100,1,1
178,142,410,146.374,0,255,0,0,100,1,1
179,506,357,-97.0166,0,255,0,0,100,1,1
180,522,209,-63.1109,0,255,0,0,100,1,1
181,296,163,-103.633,0,255,0,0,100,1,1
182,665,885,52.453,0,255,0,0,100,1,1
183,748,801,19.475,0,255,0,0,100,1,1
184,752,869,155.277,0,255,0,0,100,1,1
185,927,607,165.789,0,255,0,0,100,1,1
186,476,191,-140.878,0,255,0,0,100,1,1
187,69,450,4.50384,0,255,0,0,100,1,1
188,714,335,-166.409,0,255,0,0,100,1,1
189,902,633,99.5175,0,255,0,0,100,1,1
190,362,648,-167.003,0,255,0,0,100,1,1
191,777,576,-102.474,0,255,0,0,100,1,1
192,260,115,164.927,0,255,0,0,100,1,1
193,301,295,9.53445,0,255,0,0,100,1,1
194,957,583,-132.825,0,255,0,0,100,1,1
195,490,218,-33.1547,0,255,0,0,100,1,1
196,572,733,-143.766,0,255,0,0,100,1,1
197,667,95,112.791,0,255,0,0,100,1,1
198,551,767,-0.820681,0,255,0,0,100,1,1
199,906,421,-30.4801,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
