### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
44,563,49,-59.2842,0,255,0,0,100,1,1
45,217,220,-160.608,0,255,0,0,100,1,1
46,484,576,-139.426,0,255,0,0,100,1,1
47,806,514,-139.428,0,255,0,0,100,1,1
48,375,550,-145.493,0,255,0,0,100,1,1
49,55,341,-6.27826,0,255,0,0,100,1,1
50,551,273,55.5846,0,255,0,0,100,1,1
51,812,351,9.05285,0,255,0,0,100,1,1
52,666,396,134.595,0,255,0,0,100,1,1
53,463,50,114.728,0,255,0,0,100,1,1
54,646,444,-167.791,0,255,0,0,100,1,1
55,368,82,51.6647,0,255,0,0,100,1,1
56,714,342,44.5905,0,255,0,0,100,1,1
57,123,478,-123.773,0,255,0,0,100,1,1
58,411,134,167.881,0,255,0,0,100,1,1
59,417,145,140.169,0,255,0,0,100,1,1
60,141,361,53.6125,0,255,0,0,100,1,1
61,372,767,-81.5229,0,255,0,0,100,1,1
62,460,668,-137.145,0,255,0,0,100,1,1
63,812,480,-110.04,0,255,0,0,100,1,1
64,318,548,89.9894,0,255,0,0,100,1,1
65,694,252,-112.251,0,255,0,0,100,1,1
66,737,257,157.269,0,255,0,0,100,1,1
67,361,952,152.339,0,255,0,0,100,1,1
68,636,146,75.4278,0,255,0,0,100,1,1
69,527,936,-65.8931,0,255,0,0,100,1,1
70,735,797,167.604,0,255,0,0,100,1,1
71,951,545,50.0928,0,255,0,0,100,1,1
72,800,504,-92.1476,0,255,0,0,100,1,1
73,379,240,-132.262,0,255,0,0,100,1,1
74,481,658,130.981,0,255,0,0,100,1,1
75,413,528,108.614,0,255,0,0,100,1,1
76,480,925,-131.896,0,255,0,0,100,1,1
77,522,843,-114.41,0,255,0,0,100,1,1
78,144,617,63.6852,0,255,0,0,100,1,1
79,23,523,162.488,0,255,0,0,100,1,1
80,163,305,-84.4028,0,255,0,0,100,1,1
81,392,209,166.56,0,255,0,0,100,1,1
82,118,725,-154.511,0,255,0,0,100,1,1
83,872,614,97.9272,0,255,0,0,100,1,1
84,345,502,63.7023,0,255,0,0,100,1,1
85,78,528,-36.0907,0,255,0,0,100,1,1
86,631,497,71.7588,0,255,0,0,100,1,1
87,558,719,-7.35252,0,255,0,0,100,1,1
88,317,705,-92.5746,0,255,0,0,100,1,1
89,830,411,-35.6665,0,255,0,0,100,1,1
90,650,211,26.5845,0,255,0,0,100,1,1
91,443,441,-154.212,0,255,0,0,100,1,1
92,63,424,-128.946,0,255,0,0,100,1,1
93,232,229,-22.0369,0,255,0,0,100,1,1
94,589,885,-162.18,0,255,0,0,100,1,1
95,131,487,52.8282,0,255,0,0,100,1,1
96,476,294,89.3037,0,255,0,0,100,1,1
97,98,483,-122.26,0,255,0,0,100,1,1
98,447,311,-26.8151,0,255,0,0,100,1,1
99,193,861,-51.8738,0,255,0,0,100,1,1
100,769,683,-81.8784,0,255,0,0,100,1,1
101,345,395,86.7696,0,255,0,0,100,1,1
102,380,373,-45.9323,0,255,0,0,100,1,1
103,190,496,36.9164,0,255,0,0,100,1,1
104,377,163,-104.309,0,255,0,0,100,1,1
105,743,657,47.7911,0,255,0,0,100,1,1
106,744,251,35.4196,0,255,0,0,100,1,1
107,955,529,-116.663,0,255,0,0,100,1,1
108,689,352,17.3439,0,255,0,0,100,1,1
109,314,694,-172.106,0,255,0,0,100,1,1
110,860,792,-121.364,0,255,0,0,100,1,1
111,353,693,171.489,0,255,0,0,100,1,1
112,228,238,11.5905,0,255,0,0,100,1,1
113,729,582,113.085,0,255,0,0,100,1,1
114,115,598,147.659,0,255,0,0,100,1,1
115,589,264,169.195,0,255,0,0,100,1,1
116,382,858,-163.057,0,255,0,0,100,1,1
117,911,437,90.4576,0,255,0,0,100,1,1
118,222,213,-170.699,0,255,0,0,100,1,1
119,304,742,57.4201,0,255,0,0,100,1,1
120,777,605,30.6477,0,255,0,0,100,1,1
121,403,98,130.567,0,255,0,0,100,1,1
122,283,579,-50.1072,0,255,0,0,100,1,1
123,573,510,-146.616,0,255,0,0,100,1,1
124,498,485,10.3087,0,255,0,0,100,1,1
125,414,936,54.2853,0,255,0,0,100,1,1
126,154,614,3.45934,0,255,0,0,100,1,1
127,850,311,-96.9259,0,255,0,0,100,1,1
128,75,509,-1.73728,0,255,0,0,100,1,1
129,233,462,52.3812,0,255,0,0,100,1,1
130,90,726,106.721,0,255,0,0,100,1,1
131,209,335,-31.9102,0,255,0,0,100,1,1
132,603,327,-156.927,0,255,0,0,100,1,1
133,593,921,161.88,0,255,0,0,100,1,1
134,871,742,-152.504,0,255,0,0,100,1,1
135,553,764,34.5379,0,255,0,0,100,1,1
136,143,540,-27.4214,0,255,0,0,100,1,1
137,669,58,63.8068,0,255,0,0,100,1,1
138,887,564,10.7166,0,255,0,0,100,1,1
139,592,582,-19.1077,0,255,0,0,100,1,1
140,598,498,64.5437,0,255,0,0,100,1,1
141,799,279,1.80595,0,255,0,0,100,1,1
142,393,504,-161.983,0,255,0,0,100,1,1
143,434,459,86.031,0,255,0,0,100,1,1
144,463,386,59.9128,0,255,0,0,100,1,1
145,616,253,-135.513,0,255,0,0,100,1,1
146,379,746,91.0105,0,255,0,0,100,1,1
147,160,264,139.164,0,255,0,0,100,1,1
148,307,71,-27.2524,0,255,0,0,100,1,1
149,690,538,-149.991,0,255,0,0,100,1,1
150,290,917,107.017,0,255,0,0,100,1,1
151,420,457,114.423,0,255,0,0,100,1,1
152,614,877,91.8554,0,255,0,0,100,1,1
153,468,956,-74.9189,0,255,0,0,100,1,1
154,447,169,-22.101,0,255,0,0,100,1,1
155,170,369,-178.697,0,255,0,0,100,1,1
156,153,250,-0.105912,0,255,0,0,100,1,1
157,703,400,-146.492,0,255,0,0,100,1,1
158,816,245,-93.7831,0,255,0,0,100,1,1
159,436,113,-151.294,0,255,0,0,100,1,1
160,635,780,-1.38001,0,255,0,0,100,1,1
161,517,507,122.476,0,255,0,0,100,1,1
162,874,543,46.1438,0,255,0,0,100,1,1
163,332,188,-107.226,0,255,0,0,100,1,1
164,733,428,-40.7394,0,255,0,0,100,1,1
165,453,607,91.5396,0,255,0,0,100,1,1
166,281,142,147.867,0,255,0,0,100,1,1
167,746,604,-89.3195,0,255,0,0,100,1,1
168,166,436,-128.994,0,255,0,0,100,1,1
169,761,829,-73.8032,0,255,0,0,100,1,1
170,287,340,-36.6807,0,255,0,0,100,1,1
171,300,913,97.7012,0,255,0,0,100,1,1
172,449,332,-157.389,0,255,0,0,100,1,1
173,566,672,28.8169,0,255,0,0,100,1,1
174,835,513,34.044,0,255,0,0,100,1,1
175,570,268,-113.711,0,255,0,0,100,1,1
176,916,675,-74.8883,0,255,0,0,100,1,1
177,222,275,133.316,0,255,0,0,100,1,1
178,431,596,1.64894,0,255,0,0,100,1,1
179,477,555,87.6799,0,255,0,0,100,1,1
180,253,421,123.583,0,255,0,0,100,1,1
181,732,702,-24.9661,0,255,0,0,100,1,1
182,140,585,14.2904,0,255,0,0,100,1,1
183,814,606,-54.3638,0,255,0,0,100,1,1
184,767,226,159.457,0,255,0,0,100,1,1
185,667,630,-68.9948,0,255,0,0,100,1,1
186,644,96,164.333,0,255,0,0,100,1,1
187,128,413,41.9606,0,255,0,0,100,1,1
188,174,356,61.8137,0,255,0,0,100,1,1
189,690,838,-53.0403,0,255,0,0,100,1,1
190,839,536,-10.0942,0,255,0,0,100,1,1
191,225,776,138.449,0,255,0,0,100,1,1
192,243,664,-11.5839,0,255,0,0,100,1,1
193,242,606,46.1588,0,255,0,0,100,1,1
194,557,934,-65.9472,0,255,0,0,100,1,1
195,658,761,13.6324,0,255,0,0,100,1,1
196,692,846,-36.9347,0,255,0,0,100,1,1
197,551,717,116.257,0,255,0,0,100,1,1
198,37,439,173.23,0,255,0,0,100,1,1
199,437,65,97.9118,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
