### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
94,453,611,178.571,0,255,0,0,100,1,1
95,799,235,-93.4283,0,255,0,0,100,1,1
96,658,927,35.5957,0,255,0,0,100,1,1
97,150,780,114.227,0,255,0,0,100,1,1
98,584,65,32.8164,0,255,0,0,100,1,1
99,306,376,110.037,0,255,0,0,100,1,1
100,117,320,160.091,0,255,0,0,100,1,1
101,700,447,-172.988,0,255,0,0,100,1,1
102,277,615,-46.8184,0,255,0,0,100,1,1
103,332,889,147.39,0,255,0,0,100,1,1
104,444,152,2.4871,0,255,0,0,100,1,1
105,276,96,-46.8268,0,255,0,0,100,1,1
106,229,294,-16.1069,0,255,0,0,100,1,1
107,552,248,-48.9297,0,255,0,0,100,1,1
108,342,97,34.8848,0,255,0,0,100,1,1
109,618,217,-26.2204,0,255,0,0,100,1,1
110,307,592,71.8166,0,255,0,0,100,1,1
111,638,893,70.8067,0,255,0,0,100,1,1
112,584,310,-63.0901,0,255,0,0,100,1,1
113,113,238,168.935,0,255,0,0,100,1,1
114,391,508,-12.0923,0,255,0,0,100,1,1
115,799,259,-124.106,0,255,0,0,100,1,1
116,808,832,-165.845,0,255,0,0,100,1,1
117,159,251,9.16503,0,255,0,0,100,1,1
118,341,795,19.3731,0,255,0,0,100,1,1
119,513,518,-115.535,0,255,0,0,100,1,1
120,886,560,170.767,0,255,0,0,100,1,1
121,706,107,59.9722,0,255,0,0,100,1,1
122,170,346,114.779,0,255,0,0,100,1,1
123,815,587,-106.024,0,255,0,0,100,1,1
124,421,684,28.1562,0,255,0,0,100,1,1
125,583,803,156.485,0,255,0,0,100,1,1
126,737,403,77.9849,0,255,0,0,100,1,1
127,652,55,50.7618,0,255,0,0,100,1,1
128,672,700,-72.7416,0,255,0,0,100,1,1
129,884,758,147.573,0,255,0,0,100,1,1
130,415,118,-22.509,0,255,0,0,100,1,1
131,413,369,-148.869,0,255,0,0,100,1,1
132,751,497,165.784,0,255,0,0,100,1,1
133,505,137,-151.654,0,255,0,0,100,1,1
134,701,590,154.171,0,255,0,0,100,1,1
135,374,534,32.9714,0,255,0,0,100,1,1
136,649,521,151.298,0,255,0,0,100,1,1
137,456,408,-118.521,0,255,0,0,100,1,1
138,432,871,143.16,0,255,0,0,100,1,1
139,253,612,167.56,0,255,0,0,100,1,1
140,335,857,42.0494,0,255,0,0,100,1,1
141,817,727,85.1896,0,255,0,0,100,1,1
142,306,196,-157.672,0,255,0,0,100,1,1
143,753,175,145.66,0,255,0,0,100,1,1
144,760,215,-74.0268,0,255,0,0,100,1,1
145,339,88,153.205,0,255,0,0,100,1,1
146,192,357,114.315,0,255,0,0,100,1,1
147,464,70,66.5904,0,255,0,0,100,1,1
148,849,611,36.4048,0,255,0,0,100,1,1
149,232,846,-133.65,0,255,0,0,100,1,1
150,677,249,39.5351,0,255,0,0,100,1,1
151,749,766,157.631,0,255,0,0,100,1,1
152,846,541,17.1429,0,255,0,0,100,1,1
153,870,566,-22.1932,0,255,0,0,100,1,1
154,661,75,130.564,0,255,0,0,100,1,1
155,259,762,-11.4654,0,255,0,0,100,1,1
156,169,617,10.579,0,255,0,0,100,1,1
157,312,120,-164.666,0,255,0,0,100,1,1
158,475,121,172.374,0,255,0,0,100,1,1
159,556,416,6.63494,0,255,0,0,100,1,1
160,707,300,-39.0632,0,255,0,0,100,1,1
161,844,468,156.571,0,255,0,0,100,1,1
162,496,618,-10.3309,0,255,0,0,100,1,1
163,440,890,35.5964,0,255,0,0,100,1,1
164,791,476,-170.996,0,255,0,0,100,1,1
165,420,932,142.077,0,255,0,0,100,1,1
166,732,176,-160.468,0,255,0,0,100,1,1
167,730,94,101.733,0,255,0,0,100,1,1
168,283,771,83.733,0,255,0,0,100,1,1
169,363,213,129.016,0,255,0,0,100,1,1
170,475,665,-97.2405,0,255,0,0,100,1,1
171,271,165,152.996,0,255,0,0,100,1,1
172,704,351,-86.4276,0,255,0,0,100,1,1
173,758,602,150.708,0,255,0,0,100,1,1
174,673,466,-169.856,0,255,0,0,100,1,1
175,197,365,95.1719,0,255,0,0,100,1,1
176,117,576,-125.051,0,255,0,0,100,1,1
177,768,385,30.3086,0,255,0,0,100,1,1
178,615,201,178.167,0,255,0,0,100,1,1
179,746,183,143.743,0,255,0,0,100,1,1
180,449,376,-59.2757,0,255,0,0,100,1,1
181,637,171,-124.383,0,255,0,0,100,1,1
182,592,442,121.576,0,255,0,0,100,1,1
183,589,549,60.3289,0,255,0,0,100,1,1
184,404,616,100.238,0,255,0,0,100,1,1
185,466,397,-102.532,0,255,0,0,100,1,1
186,682,525,-101.846,0,255,0,0,100,1,1
187,292,108,61.623,0,255,0,0,100,1,1
188,288,90,143.657,0,255,0,0,100,1,1
189,706,255,-99.7917,0,255,0,0,100,1,1
190,500,396,37.6248,0,255,0,0,100,1,1
191,398,742,23.6986,0,255,0,0,100,1,1
192,480,268,-150.135,0,255,0,0,100,1,1
193,739,642,146.841,0,255,0,0,100,1,1
194,753,139,-156.091,0,255,0,0,100,1,1
195,892,265,-116.116,0,255,0,0,100,1,1
196,588,265,-87.1002,0,255,0,0,100,1,1
197,803,320,25.5629,0,255,0,0,100,1,1
198,752,754,-27.6411,0,255,0,0,100,1,1
199,936,365,-31.7175,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,395,664,1
1,705,866,1
2,552,603,1
3,661,139,1
4,853,251,1
5,334,118,1
6,534,842,1
7,629,339,1
8,239,378,1
9,76,447,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
