### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
109,267,457,93.0522,0,255,0,0,100,1,1
110,870,218,109.163,0,255,0,0,100,1,1
111,310,473,-69.6923,0,255,0,0,100,1,1
112,80,521,40.5297,0,255,0,0,100,1,1
113,225,775,39.9474,0,255,0,0,100,1,1
114,851,231,76.2958,0,255,0,0,100,1,1
115,824,825,119.424,0,255,0,0,100,1,1
116,348,198,49.0389,0,255,0,0,100,1,1
117,288,233,-124.632,0,255,0,0,100,1,1
118,340,570,58.1244,0,255,0,0,100,1,1
119,515,727,-161.597,0,255,0,0,100,1,1
120,236,748,-89.8317,0,255,0,0,100,1,1
121,687,508,72.1663,0,255,0,0,100,1,1
122,454,337,166.723,0,255,0,0,100,1,1
123,637,394,105.169,0,255,0,0,100,1,1
124,423,83,175.891,0,255,0,0,100,1,1
125,102,605,86.6736,0,255,0,0,100,1,1
126,790,663,-179.984,0,255,0,0,100,1,1
127,365,656,-27.34,0,255,0,0,100,1,1
128,187,559,131.121,0,255,0,0,100,1,1
129,114,241,-83.2938,0,255,0,0,100,1,1
130,802,369,147.017,0,255,0,0,100,1,1
131,642,602,-87.4429,0,255,0,0,100,1,1
132,846,735,-6.98418,0,255,0,0,100,1,1
133,567,340,12.1819,0,255,0,0,100,1,1
134,485,483,14.3016,0,255,0,0,100,1,1
135,381,472,-126.942,0,255,0,0,100,1,1
136,656,632,-11.2897,0,255,0,0,100,1,1
137,727,343,109.921,0,255,0,0,100,1,1
138,935,665,10.2313,0,255,0,0,100,1,1
139,403,794,-123.534,0,255,0,0,100,1,1
140,242,101,-61.1313,0,255,0,0,100,1,1
141,484,123,-56.5434,0,255,0,0,100,1,1
142,270,416,-149.992,0,255,0,0,100,1,1
143,762,788,83.4708,0,255,0,0,100,1,1
144,691,857,88.3478,0,255,0,0,100,1,1
145,40,513,113.87,0,255,0,0,100,1,1
146,876,675,-128.239,0,255,0,0,100,1,1
147,730,359,-93.2789,0,255,0,0,100,1,1
148,571,404,66.7324,0,255,0,0,100,1,1
149,835,790,-4.99746,0,255,0,0,100,1,1
150,393,197,124.811,0,255,0,0,100,1,1
151,638,875,-4.41576,0,255,0,0,100,1,1
152,924,427,122.382,0,255,0,0,100,1,1
153,77,497,-95.8894,0,255,0,0,100,1,1
154,662,351,-158.443,0,255,0,0,100,1,1
155,704,547,87.4046,0,255,0,0,100,1,1
156,447,834,110.244,0,255,0,0,100,1,1
157,923,670,59.2225,0,255,0,0,100,1,1
158,760,711,112.808,0,255,0,0,100,1,1
159,120,254,16.4008,0,255,0,0,100,1,1
160,183,202,139.334,0,255,0,0,100,1,1
161,877,755,-120.145,0,255,0,0,100,1,1
162,428,362,67.7192,0,255,0,0,100,1,1
163,907,523,-130.452,0,255,0,0,100,1,1
164,560,895,-24.2687,0,255,0,0,100,1,1
165,744,320,-38.4328,0,255,0,0,100,1,1
166,614,554,-54.9776,0,255,0,0,100,1,1
167,373,232,82.9491,0,255,0,0,100,1,1
168,678,225,-103.291,0,255,0,0,100,1,1
169,337,688,-35.4474,0,255,0,0,100,1,1
170,594,440,54.8736,0,255,0,0,100,1,1
171,415,882,-138.16,0,255,0,0,100,1,1
172,466,745,-99.2969,0,255,0,0,100,1,1
173,582,821,-143.388,0,255,0,0,100,1,1
174,564,113,-6.01178,0,255,0,0,100,1,1
175,659,417,88.7809,0,255,0,0,100,1,1
176,448,153,-15.7535,0,255,0,0,100,1,1
177,551,320,79.2443,0,255,0,0,100,1,1
178,561,143,128.312,0,255,0,0,100,1,1
179,825,173,-159.163,0,255,0,0,100,1,1
180,883,399,-37.1449,0,255,0,0,100,1,1
181,598,806,41.7129,0,255,0,0,100,1,1
182,219,658,145.081,0,255,0,0,100,1,1
183,366,119,179.422,0,255,0,0,100,1,1
184,855,743,-83.8431,0,255,0,0,100,1,1
185,61,420,92.0876,0,255,0,0,100,1,1
186,571,764,-99.561,0,255,0,0,100,1,1
187,338,255,125.476,0,255,0,0,100,1,1
188,330,884,144.918,0,255,0,0,100,1,1
189,641,555,150.446,0,255,0,0,100,1,1
190,395,759,-129.054,0,255,0,0,100,1,1
191,411,242,-65.5633,0,255,0,0,100,1,1
192,432,315,-142.609,0,255,0,0,100,1,1
193,815,699,-169.82,0,255,0,0,100,1,1
194,683,346,54.2177,0,255,0,0,100,1,1
195,182,380,110.388,0,255,0,0,100,1,1
196,150,632,-81.5503,0,255,0,0,100,1,1
197,548,801,-95.762,0,255,0,0,100,1,1
198,385,780,165.266,0,255,0,0,100,1,1
199,644,435,6.07116,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
