### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
39,416,355,138.823,0,255,0,0,100,1,1
40,460,387,-27.9345,0,255,0,0,100,1,1
41,929,620,86.913,0,255,0,0,100,1,1
42,793,807,-34.491,0,255,0,0,100,1,1
43,759,539,115.883,0,255,0,0,100,1,1
44,377,215,-5.34521,0,255,0,0,100,1,1
45,565,633,-65.5392,0,255,0,0,100,1,1
46,153,823,73.1295,0,255,0,0,100,1,1
47,676,632,-10.2946,0,255,0,0,100,1,1
48,123,495,74.9797,0,255,0,0,100,1,1
49,721,193,166.618,0,255,0,0,100,1,1
50,115,354,18.2524,0,255,0,0,100,1,1
51,428,339,166.152,0,255,0,0,100,1,1
52,436,580,-115.029,0,255,0,0,100,1,1
53,269,344,-57.088,0,255,0,0,100,1,1
54,293,661,-106.331,0,255,0,0,100,1,1
55,428,472,-83.8734,0,255,0,0,100,1,1
56,955,501,-51.4211,0,255,0,0,100,1,1
57,484,726,-81.7824,0,255,0,0,100,1,1
58,167,347,-87.9392,0,255,0,0,100,1,1
59,526,489,162.788,0,255,0,0,100,1,1
60,367,430,179.738,0,255,0,0,100,1,1
61,679,492,-128.843,0,255,0,0,100,1,1
62,397,540,163.878,0,255,0,0,100,1,1
63,47,561,-60.8919,0,255,0,0,100,1,1
64,510,189,82.609,0,255,0,0,100,1,1
65,271,473,89.3477,0,255,0,0,100,1,1
66,293,731,157.424,0,255,0,0,100,1,1
67,446,78,-174.68,0,255,0,0,100,1,1
68,181,686,18.9524,0,255,0,0,100,1,1
69,744,849,129.265,0,255,0,0,100,1,1
70,336,643,130.362,0,255,0,0,100,1,1
71,705,173,149.941,0,255,0,0,100,1,1
72,336,841,177.488,0,255,0,0,100,1,1
73,132,466,42.6295,0,255,0,0,100,1,1
74,325,509,-102.449,0,255,0,0,100,1,1
75,122,565,-102.226,0,255,0,0,100,1,1
76,733,505,-19.9063,0,255,0,0,100,1,1
77,612,886,113.573,0,255,0,0,100,1,1
78,678,660,57.3055,0,255,0,0,100,1,1
79,270,575,-163.965,0,255,0,0,100,1,1
80,306,724,-134.686,0,255,0,0,100,1,1
81,352,617,-117.175,0,255,0,0,100,1,1
82,694,289,-69.1117,0,255,0,0,100,1,1
83,487,153,-18.1065,0,255,0,0,100,1,1
84,875,390,138.196,0,255,0,0,100,1,1
85,733,97,-127.822,0,255,0,0,100,1,1
86,579,932,-23.7086,0,255,0,0,100,1,1
87,565,587,49.3474,0,255,0,0,100,1,1
88,579,325,-8.97719,0,255,0,0,100,1,1
89,490,512,-99.6115,0,255,0,0,100,1,1
90,206,337,-64.6673,0,255,0,0,100,1,1
91,675,204,-160.175,0,255,0,0,100,1,1
92,244,246,-103.324,0,255,0,0,100,1,1
93,831,472,-153.662,0,255,0,0,100,1,1
94,116,251,72.7844,0,255,0,0,100,1,1
95,548,413,71.9273,0,255,0,0,100,1,1
96,307,309,177.377,0,255,0,0,100,1,1
97,739,706,76.7572,0,255,0,0,100,1,1
98,634,867,-99.2776,0,255,0,0,100,1,1
99,685,276,81.5962,0,255,0,0,100,1,1
100,667,126,-57.1217,0,255,0,0,100,1,1
101,77,314,-173.703,0,255,0,0,100,1,1
102,261,640,122.697,0,255,0,0,100,1,1
103,131,325,-113.209,0,255,0,0,100,1,1
104,120,751,-65.9616,0,255,0,0,100,1,1
105,478,639,-155.537,0,255,0,0,100,1,1
106,779,773,5.5416,0,255,0,0,100,1,1
107,773,237,79.8045,0,255,0,0,100,1,1
108,738,549,19.7247,0,255,0,0,100,1,1
109,336,488,152.843,0,255,0,0,100,1,1
110,888,646,30.9251,0,255,0,0,100,1,1
111,240,864,-131.024,0,255,0,0,100,1,1
112,489,700,-7.44635,0,255,0,0,100,1,1
113,454,430,128.65,0,255,0,0,100,1,1
114,551,703,36.2092,0,255,0,0,100,1,1
115,488,323,147.391,0,255,0,0,100,1,1
116,411,532,-31.3073,0,255,0,0,100,1,1
117,584,616,141.411,0,255,0,0,100,1,1
118,204,321,111.139,0,255,0,0,100,1,1
119,114,761,23.5772,0,255,0,0,100,1,1
120,518,638,84.9688,0,255,0,0,100,1,1
121,743,250,-165.02,0,255,0,0,100,1,1
122,174,719,-77.1291,0,255,0,0,100,1,1
123,292,104,165.246,0,255,0,0,100,1,1
124,746,431,-69.0134,0,255,0,0,100,1,1
125,338,321,-11.7054,0,255,0,0,100,1,1
126,388,865,83.4861,0,255,0,0,100,1,1
127,913,457,-95.8091,0,255,0,0,100,1,1
128,683,431,-179.529,0,255,0,0,100,1,1
129,531,841,-54.5628,0,255,0,0,100,1,1
130,415,510,-75.6873,0,255,0,0,100,1,1
131,541,656,133.982,0,255,0,0,100,1,1
132,204,444,105.662,0,255,0,0,100,1,1
133,155,369,39.7641,0,255,0,0,100,1,1
134,112,511,86.7487,0,255,0,0,100,1,1
135,834,509,80.8979,0,255,0,0,100,1,1
136,231,416,-77.973,0,255,0,0,100,1,1
137,552,454,-138.49,0,255,0,0,100,1,1
138,225,456,171.558,0,255,0,0,100,1,1
139,543,440,-140.034,0,255,0,0,100,1,1
140,680,578,-105.263,0,255,0,0,100,1,1
141,589,114,-155.814,0,255,0,0,100,1,1
142,286,657,53.2788,0,255,0,0,100,1,1
143,466,394,27.6286,0,255,0,0,100,1,1
144,692,930,-90.2411,0,255,0,0,100,1,1
145,328,259,-135.006,0,255,0,0,100,1,1
146,405,656,-136.706,0,255,0,0,100,1,1
147,874,710,-177.562,0,255,0,0,100,1,1
148,612,921,-74.25,0,255,0,0,100,1,1
149,299,128,18.0693,0,255,0,0,100,1,1
150,487,610,29.6824,0,255,0,0,100,1,1
151,570,150,40.008,0,255,0,0,100,1,1
152,305,183,144.972,0,255,0,0,100,1,1
153,782,287,62.1581,0,255,0,0,100,1,1
154,90,302,73.6081,0,255,0,0,100,1,1
155,477,222,18.1872,0,255,0,0,100,1,1
156,216,373,-96.9144,0,255,0,0,100,1,1
157,824,488,157.107,0,255,0,0,100,1,1
158,396,120,-72.4399,0,255,0,0,100,1,1
159,892,593,-116.515,0,255,0,0,100,1,1
160,195,585,-102.329,0,255,0,0,100,1,1
161,48,354,-72.4121,0,255,0,0,100,1,1
162,494,964,12.1717,0,255,0,0,100,1,1
163,294,287,136.845,0,255,0,0,100,1,1
164,440,865,-46.4575,0,255,0,0,100,1,1
165,674,66,92.7776,0,255,0,0,100,1,1
166,323,271,-60.38,0,255,0,0,100,1,1
167,466,445,-111.51,0,255,0,0,100,1,1
168,365,324,-41.4054,0,255,0,0,100,1,1
169,914,326,25.1456,0,255,0,0,100,1,1
170,367,782,-99.4649,0,255,0,0,100,1,1
171,563,501,-118.009,0,255,0,0,100,1,1
172,80,591,37.5937,0,255,0,0,100,1,1
173,116,614,86.6762,0,255,0,0,100,1,1
174,226,444,-103.115,0,255,0,0,100,1,1
175,733,585,-143.052,0,255,0,0,100,1,1
176,899,724,-12.407,0,255,0,0,100,1,1
177,308,548,98.996,0,255,0,0,100,1,1
178,402,721,75.6366,0,255,0,0,100,1,1
179,667,499,16.8896,0,255,0,0,100,1,1
180,559,353,-146.147,0,255,0,0,100,1,1
181,792,354,-161.685,0,255,0,0,100,1,1
182,413,427,118.552,0,255,0,0,100,1,1
183,361,48,95.8758,0,255,0,0,100,1,1
184,680,249,32.1708,0,255,0,0,100,1,1
185,525,750,160.425,0,255,0,0,100,1,1
186,679,745,110.999,0,255,0,0,100,1,1
187,861,800,-88.2657,0,255,0,0,100,1,1
188,312,883,-46.1989,0,255,0,0,100,1,1
189,863,481,-118.066,0,255,0,0,100,1,1
190,74,431,-101.139,0,255,0,0,100,1,1
191,770,677,155.57,0,255,0,0,100,1,1
192,379,874,63.8659,0,255,0,0,100,1,1
193,926,435,-96.7111,0,255,0,0,100,1,1
194,404,472,55.1646,0,255,0,0,100,1,1
195,302,902,32.1748,0,255,0,0,100,1,1
196,81,291,70.2516,0,255,0,0,100,1,1
197,239,195,42.2435,0,255,0,0,100,1,1
198,149,734,-172.713,0,255,0,0,100,1,1
199,672,734,-150.659,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
