### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
37,762,773,154.942,0,255,0,0,100,1,1
38,80,322,-72.7441,0,255,0,0,100,1,1
39,460,306,90.1854,0,255,0,0,100,1,1
40,356,770,42.0037,0,255,0,0,100,1,1
41,295,686,-24.3055,0,255,0,0,100,1,1
42,730,537,83.7485,0,255,0,0,100,1,1
43,150,773,179.839,0,255,0,0,100,1,1
44,304,389,0.934546,0,255,0,0,100,1,1
45,826,728,-119.308,0,255,0,0,100,1,1
46,836,517,-166.478,0,255,0,0,100,1,1
47,767,519,81.399,0,255,0,0,100,1,1
48,625,272,-10.5281,0,255,0,0,100,1,1
49,926,410,37.3636,0,255,0,0,100,1,1
50,137,350,42.6844,0,255,0,0,100,1,1
51,64,523,161.45,0,255,0,0,100,1,1
52,214,679,-51.4474,0,255,0,0,100,1,1
53,113,228,-27.7465,0,255,0,0,100,1,1
54,815,204,173.672,0,255,0,0,100,1,1
55,878,610,-51.2758,0,255,0,0,100,1,1
56,670,530,-87.5368,0,255,0,0,100,1,1
57,500,421,-133.694,0,255,0,0,100,1,1
58,381,571,174.917,0,255,0,0,100,1,1
59,685,655,-101.077,0,255,0,0,100,1,1
60,821,386,50.7175,0,255,0,0,100,1,1
61,664,873,-82.038,0,255,0,0,100,1,1
62,730,421,-172.912,0,255,0,0,100,1,1
63,609,929,-144.075,0,255,0,0,100,1,1
64,178,374,67.5754,0,255,0,0,100,1,1
65,578,526,10.6638,0,255,0,0,100,1,1
66,903,482,6.12926,0,255,0,0,100,1,1
67,806,765,105.654,0,255,0,0,100,1,1
68,807,616,-25.8439,0,255,0,0,100,1,1
69,430,964,-111.327,0,255,0,0,100,1,1
70,158,451,-25.2721,0,255,0,0,100,1,1
71,775,378,-91.5608,0,255,0,0,100,1,1
72,811,588,-70.8077,0,255,0,0,100,1,1
73,597,562,-87.5361,0,255,0,0,100,1,1
74,659,419,61.9912,0,255,0,0,100,1,1
75,340,917,20.0716,0,255,0,0,100,1,1
76,732,281,-40.44,0,255,0,0,100,1,1
77,784,245,44.1356,0,255,0,0,100,1,1
78,293,580,-131.115,0,255,0,0,100,1,1
79,300,755,-30.1516,0,255,0,0,100,1,1
80,259,777,165.892,0,255,0,0,100,1,1
81,768,295,151.855,0,255,0,0,100,1,1
82,230,493,-114.932,0,255,0,0,100,1,1
83,326,644,114.573,0,255,0,0,100,1,1
84,35,487,-67.9782,0,255,0,0,100,1,1
85,353,897,-177.367,0,255,0,0,100,1,1
86,399,908,169.301,0,255,0,0,100,1,1
87,361,416,166.032,0,255,0,0,100,1,1
88,749,292,38.0636,0,255,0,0,100,1,1
89,858,754,-114.732,0,255,0,0,100,1,1
90,296,482,114.344,0,255,0,0,100,1,1
91,721,513,0.635249,0,255,0,0,100,1,1
92,391,606,47.7041,0,255,0,0,100,1,1
93,278,540,20.1022,0,255,0,0,100,1,1
94,630,491,161.269,0,255,0,0,100,1,1
95,685,724,-177.636,0,255,0,0,100,1,1
96,679,838,-178.157,0,255,0,0,100,1,1
97,213,173,-162.087,0,255,0,0,100,1,1
98,314,775,-145.798,0,255,0,0,100,1,1
99,884,454,67.0625,0,255,0,0,100,1,1
100,368,500,86.5429,0,255,0,0,100,1,1
101,289,625,-101.525,0,255,0,0,100,1,1
102,952,622,-77.8018,0,255,0,0,100,1,1
103,476,67,-74.7785,0,255,0,0,100,1,1
104,496,162,66.5897,0,255,0,0,100,1,1
105,495,822,56.7148,0,255,0,0,100,1,1
106,234,799,3.78316,0,255,0,0,100,1,1
107,380,166,170.936,0,255,0,0,100,1,1
108,503,462,-60.5071,0,255,0,0,100,1,1
109,451,117,-74.6622,0,255,0,0,100,1,1
110,83,658,98.3271,0,255,0,0,100,1,1
111,846,352,-50.7605,0,255,0,0,100,1,1
112,759,807,-14.0638,0,255,0,0,100,1,1
113,903,575,73.862,0,255,0,0,100,1,1
114,808,717,42.1233,0,255,0,0,100,1,1
115,661,170,4.49394,0,255,0,0,100,1,1
116,800,352,-3.63278,0,255,0,0,100,1,1
117,743,585,-115.815,0,255,0,0,100,1,1
118,366,551,-131.626,0,255,0,0,100,1,1
119,226,625,70.777,0,255,0,0,100,1,1
120,447,226,4.43964,0,255,0,0,100,1,1
121,360,804,-175.973,0,255,0,0,100,1,1
122,638,248,-7.22085,0,255,0,0,100,1,1
123,824,171,136.354,0,255,0,0,100,1,1
124,753,189,141.042,0,255,0,0,100,1,1
125,332,138,-109.889,0,255,0,0,100,1,1
126,787,295,-171.905,0,255,0,0,100,1,1
127,390,635,45.7569,0,255,0,0,100,1,1
128,322,805,-98.5196,0,255,0,0,100,1,1
129,493,259,7.38172,0,255,0,0,100,1,1
130,761,348,-149.547,0,255,0,0,100,1,1
131,360,101,16.6359,0,255,0,0,100,1,1
132,617,832,-24.2913,0,255,0,0,100,1,1
133,885,769,75.2525,0,255,0,0,100,1,1
134,700,868,178.55,0,255,0,0,100,1,1
135,557,492,-51.4381,0,255,0,0,100,1,1
136,824,823,146.529,0,255,0,0,100,1,1
137,491,490,12.8304,0,255,0,0,100,1,1
138,650,436,46.0359,0,255,0,0,100,1,1
139,609,922,-179.852,0,255,0,0,100,1,1
140,311,435,-120.871,0,255,0,0,100,1,1
141,159,334,-148.166,0,255,0,0,100,1,1
142,541,718,161.361,0,255,0,0,100,1,1
143,31,476,17.9524,0,255,0,0,100,1,1
144,698,454,19.5112,0,255,0,0,100,1,1
145,527,750,140.119,0,255,0,0,100,1,1
146,128,773,58.2806,0,255,0,0,100,1,1
147,340,180,-138.065,0,255,0,0,100,1,1
148,680,567,158.121,0,255,0,0,100,1,1
149,232,613,-173.5,0,255,0,0,100,1,1
150,827,555,165.306,0,255,0,0,100,1,1
151,580,576,-33.5212,0,255,0,0,100,1,1
152,750,903,127.529,0,255,0,0,100,1,1
153,584,257,-168.963,0,255,0,0,100,1,1
154,289,564,90.5647,0,255,0,0,100,1,1
155,763,766,162.014,0,255,0,0,100,1,1
156,794,469,74.3439,0,255,0,0,100,1,1
157,721,267,21.9543,0,255,0,0,100,1,1
158,506,373,-104.455,0,255,0,0,100,1,1
159,282,883,-116.907,0,255,0,0,100,1,1
160,609,540,-171.779,0,255,0,0,100,1,1
161,333,921,-104.51,0,255,0,0,100,1,1
162,486,860,137.786,0,255,0,0,100,1,1
163,642,202,-11.9736,0,255,0,0,100,1,1
164,160,768,-162.981,0,255,0,0,100,1,1
165,207,253,-42.1196,0,255,0,0,100,1,1
166,164,572,-36.8731,0,255,0,0,100,1,1
167,810,185,27.1362,0,255,0,0,100,1,1
168,352,404,39.6122,0,255,0,0,100,1,1
169,425,201,121.158,0,255,0,0,100,1,1
170,882,258,-168.864,0,255,0,0,100,1,1
171,189,648,-153.221,0,255,0,0,100,1,1
172,861,778,72.5834,0,255,0,0,100,1,1
173,644,168,-70.7586,0,255,0,0,100,1,1
174,50,360,-147.433,0,255,0,0,100,1,1
175,731,234,90.3562,0,255,0,0,100,1,1
176,425,109,-137.865,0,255,0,0,100,1,1
177,236,261,97.9321,0,255,0,0,100,1,1
178,905,426,145.164,0,255,0,0,100,1,1
179,331,215,154.161,0,255,0,0,100,1,1
180,762,578,-70.4287,0,255,0,0,100,1,1
181,538,732,45.5157,0,255,0,0,100,1,1
182,903,541,124.789,0,255,0,0,100,1,1
183,539,937,-64.937,0,255,0,0,100,1,1
184,271,286,169.431,0,255,0,0,100,1,1
185,603,830,79.1685,0,255,0,0,100,1,1
186,396,410,14.5157,0,255,0,0,100,1,1
187,385,468,-174.157,0,255,0,0,100,1,1
188,372,102,162.19,0,255,0,0,100,1,1
189,178,251,67.7588,0,255,0,0,100,1,1
190,815,338,-12.2898,0,255,0,0,100,1,1
191,700,677,-70.4727,0,255,0,0,100,1,1
192,320,60,-61.6686,0,255,0,0,100,1,1
193,506,594,46.0759,0,255,0,0,100,1,1
194,467,217,-169.165,0,255,0,0,100,1,1
195,868,400,65.3499,0,255,0,0,100,1,1
196,51,409,-119.528,0,255,0,0,100,1,1
197,480,371,8.14874,0,255,0,0,100,1,1
198,633,556,-20.9804,0,255,0,0,100,1,1
199,881,413,83.7787,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
