### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
77,815,320,-66.7892,0,255,0,0,100,1,1
78,536,808,102.309,0,255,0,0,100,1,1
79,123,615,-159.031,0,255,0,0,100,1,1
80,301,480,-154.615,0,255,0,0,100,1,1
81,205,137,-137.516,0,255,0,0,100,1,1
82,625,893,75.16,0,255,0,0,100,1,1
83,308,422,40.8368,0,255,0,0,100,1,1
84,294,491,-100.533,0,255,0,0,100,1,1
85,515,620,30.084,0,255,0,0,100,1,1
86,595,506,43.2202,0,255,0,0,100,1,1
87,810,560,35.8843,0,255,0,0,100,1,1
88,380,371,129.278,0,255,0,0,100,1,1
89,399,748,55.5186,0,255,0,0,100,1,1
90,667,234,-96.8902,0,255,0,0,100,1,1
91,732,490,-28.712,0,255,0,0,100,1,1
92,627,252,-134.704,0,255,0,0,100,1,1
93,674,706,-52.9876,0,255,0,0,100,1,1
94,658,656,21.8951,0,255,0,0,100,1,1
95,312,123,-89.3268,0,255,0,0,100,1,1
96,449,81,-38.293,0,255,0,0,100,1,1
97,352,557,-0.151687,0,255,0,0,100,1,1
98,320,206,103.148,0,255,0,0,100,1,1
99,799,571,-132.743,0,255,0,0,100,1,1
100,711,705,-37.7416,0,255,0,0,100,1,1
101,266,673,-15.5672,0,255,0,0,100,1,1
102,437,245,-167.869,0,255,0,0,100,1,1
103,106,313,10.7267,0,255,0,0,100,1,1
104,804,354,3.90468,0,255,0,0,100,1,1
105,497,310,-46.1736,0,255,0,0,100,1,1
106,759,789,-144.407,0,255,0,0,100,1,1
107,423,268,-79.4197,0,255,0,0,100,1,1
108,309,543,86.6226,0,255,0,0,100,1,1
109,460,141,112.216,0,255,0,0,100,1,1
110,483,88,-122.9,0,255,0,0,100,1,1
111,680,517,111.027,0,255,0,0,100,1,1
112,705,107,143.317,0,255,0,0,100,1,1
113,878,737,-17.2416,0,255,0,0,100,1,1
114,696,716,-152.943,0,255,0,0,100,1,1
115,748,306,-155.268,0,255,0,0,100,1,1
116,582,403,-132.776,0,255,0,0,100,1,1
117,551,722,115.189,0,255,0,0,100,1,1
118,159,350,44.9913,0,255,0,0,100,1,1
119,324,391,-8.99382,0,255,0,0,100,1,1
120,833,600,-18.765,0,255,0,0,100,1,1
121,494,549,-168.777,0,255,0,0,100,1,1
122,356,669,-155.641,0,255,0,0,100,1,1
123,702,743,68.3855,0,255,0,0,100,1,1
124,324,65,-13.9334,0,255,0,0,100,1,1
125,517,68,-75.4664,0,255,0,0,100,1,1
126,341,137,33.956,0,255,0,0,100,1,1
127,462,264,58.8596,0,255,0,0,100,1,1
128,155,619,137.972,0,255,0,0,100,1,1
129,718,246,71.2497,0,255,0,0,100,1,1
130,614,510,36.2764,0,255,0,0,100,1,1
131,424,279,55.6303,0,255,0,0,100,1,1
132,710,546,22.3907,0,255,0,0,100,1,1
133,341,772,176.028,0,255,0,0,100,1,1
134,711,678,-131.714,0,255,0,0,100,1,1
135,689,432,-151.33,0,255,0,0,100,1,1
136,232,307,159.528,0,255,0,0,100,1,1
137,27,519,155.79,0,255,0,0,100,1,1
138,450,49,-39.5251,0,255,0,0,100,1,1
139,526,752,175.13,0,255,0,0,100,1,1
140,618,387,-107.999,0,255,0,0,100,1,1
141,515,144,174.979,0,255,0,0,100,1,1
142,412,402,-58.7326,0,255,0,0,100,1,1
143,217,860,-18.7876,0,255,0,0,100,1,1
144,475,373,155.618,0,255,0,0,100,1,1
145,317,355,-166.508,0,255,0,0,100,1,1
146,387,935,-75.2076,0,255,0,0,100,1,1
147,233,442,-140.012,0,255,0,0,100,1,1
148,733,183,-27.7404,0,255,0,0,100,1,1
149,589,709,131.102,0,255,0,0,100,1,1
150,503,943,-96.4183,0,255,0,0,100,1,1
151,593,202,-103.095,0,255,0,0,100,1,1
152,503,302,102.586,0,255,0,0,100,1,1
153,122,747,-11.7448,0,255,0,0,100,1,1
154,506,153,-78.6642,0,255,0,0,100,1,1
155,481,169,-75.4217,0,255,0,0,100,1,1
156,537,382,-44.6562,0,255,0,0,100,1,1
157,322,294,138.245,0,255,0,0,100,1,1
158,168,294,-8.63064,0,255,0,0,100,1,1
159,652,207,-114.522,0,255,0,0,100,1,1
160,250,315,49.4923,0,255,0,0,100,1,1
161,753,678,-107.435,0,255,0,0,100,1,1
162,146,325,4.33428,0,255,0,0,100,1,1
163,156,535,-51.5159,0,255,0,0,100,1,1
164,639,178,125.005,0,255,0,0,100,1,1
165,522,320,-174.442,0,255,0,0,100,1,1
166,407,450,-177.465,0,255,0,0,100,1,1
167,831,394,129.8,0,255,0,0,100,1,1
168,622,644,-26.7364,0,255,0,0,100,1,1
169,176,318,-122.43,0,255,0,0,100,1,1
170,741,458,-136.623,0,255,0,0,100,1,1
171,451,72,35.1734,0,255,0,0,100,1,1
172,401,641,175.463,0,255,0,0,100,1,1
173,580,790,51.3719,0,255,0,0,100,1,1
174,229,491,114.521,0,255,0,0,100,1,1
175,477,448,-97.0704,0,255,0,0,100,1,1
176,381,641,-2.83917,0,255,0,0,100,1,1
177,419,938,93.8165,0,255,0,0,100,1,1
178,281,333,100.167,0,255,0,0,100,1,1
179,615,133,-98.0767,0,255,0,0,100,1,1
180,558,540,-17.5446,0,255,0,0,100,1,1
181,227,645,-19.8646,0,255,0,0,100,1,1
182,315,813,-99.013,0,255,0,0,100,1,1
183,516,840,-51.1791,0,255,0,0,100,1,1
184,187,372,107.731,0,255,0,0,100,1,1
185,99,367,122.589,0,255,0,0,100,1,1
186,762,298,25.1306,0,255,0,0,100,1,1
187,615,93,-113.586,0,255,0,0,100,1,1
188,740,659,-163.611,0,255,0,0,100,1,1
189,891,391,71.6916,0,255,0,0,100,1,1
190,613,301,-30.0297,0,255,0,0,100,1,1
191,162,399,139.536,0,255,0,0,100,1,1
192,599,727,-138.413,0,255,0,0,100,1,1
193,702,768,148.277,0,255,0,0,100,1,1
194,340,432,-49.1408,0,255,0,0,100,1,1
195,612,596,28.4493,0,255,0,0,100,1,1
196,525,673,-96.3942,0,255,0,0,100,1,1
197,501,38,-126.094,0,255,0,0,100,1,1
198,232,598,72.1302,0,255,0,0,100,1,1
199,295,675,-40.9879,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
