### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
166,787,677,-147.796,0,255,0,0,100,1,1
167,814,197,16.9025,0,255,0,0,100,1,1
168,524,694,77.3762,0,255,0,0,100,1,1
169,801,192,68.4507,0,255,0,0,100,1,1
170,91,416,-88.2199,0,255,0,0,100,1,1
171,719,394,55.9703,0,255,0,0,100,1,1
172,172,669,-164.622,0,255,0,0,100,1,1
173,675,423,-136.775,0,255,0,0,100,1,1
174,675,79,-40.0115,0,255,0,0,100,1,1
175,328,460,-168.915,0,255,0,0,100,1,1
176,755,608,-146.412,0,255,0,0,100,1,1
177,683,910,-65.8778,0,255,0,0,100,1,1
178,363,176,55.9094,0,255,0,0,100,1,1
179,288,456,-138.719,0,255,0,0,100,1,1
180,645,376,113.962,0,255,0,0,100,1,1
181,36,473,-33.419,0,255,0,0,100,1,1
182,323,555,-6.1005,0,255,0,0,100,1,1
183,189,528,-69.6325,0,255,0,0,100,1,1
184,450,412,-60.3476,0,255,0,0,100,1,1
185,258,164,45.606,0,255,0,0,100,1,1
186,495,200,-119.747,0,255,0,0,100,1,1
187,573,287,-46.3173,0,255,0,0,100,1,1
188,670,488,-40.1094,0,255,0,0,100,1,1
189,301,242,-65.3181,0,255,0,0,100,1,1
190,708,795,-59.4632,0,255,0,0,100,1,1
191,274,160,-31.9375,0,255,0,0,100,1,1
192,297,503,-130.649,0,255,0,0,100,1,1
193,902,752,61.8666,0,255,0,0,100,1,1
194,513,787,-124.667,0,255,0,0,100,1,1
195,877,230,-1.84609,0,255,0,0,100,1,1
196,640,945,4.31692,0,255,0,0,100,1,1
197,748,143,67.2453,0,255,0,0,100,1,1
198,689,745,163.66,0,255,0,0,100,1,1
199,854,798,-160.313,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
