### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
134,492,666,-165.306,0,255,0,0,100,1,1
135,693,897,-152.096,0,255,0,0,100,1,1
136,461,865,-67.6109,0,255,0,0,100,1,1
137,220,236,173.653,0,255,0,0,100,1,1
138,110,771,-106.788,0,255,0,0,100,1,1
139,591,533,-157.391,0,255,0,0,100,1,1
140,716,350,-48.6106,0,255,0,0,100,1,1
141,920,663,176.267,0,255,0,0,100,1,1
142,451,652,71.531,0,255,0,0,100,1,1
143,207,536,-3.91216,0,255,0,0,100,1,1
144,378,481,-91.1674,0,255,0,0,100,1,1
145,64,670,-7.03953,0,255,0,0,100,1,1
146,789,481,-15.5208,0,255,0,0,100,1,1
147,694,649,34.1765,0,255,0,0,100,1,1
148,190,249,-90.149,0,255,0,0,100,1,1
149,314,206,126.601,0,255,0,0,100,1,1
150,791,283,-17.0893,0,255,0,0,100,1,1
151,668,217,73.2257,0,255,0,0,100,1,1
152,686,546,-91.6199,0,255,0,0,100,1,1
153,472,440,-101.962,0,255,0,0,100,1,1
154,421,177,28.0161,0,255,0,0,100,1,1
155,835,220,-82.942,0,255,0,0,100,1,1
156,615,461,2.10371,0,255,0,0,100,1,1
157,599,902,-50.9646,0,255,0,0,100,1,1
158,440,122,1.6543,0,255,0,0,100,1,1
159,63,503,-145.637,0,255,0,0,100,1,1
160,71,526,39.5517,0,255,0,0,100,1,1
161,341,916,173.693,0,255,0,0,100,1,1
162,783,817,45.6387,0,255,0,0,100,1,1
163,294,140,57.2548,0,255,0,0,100,1,1
164,307,799,-66.2541,0,255,0,0,100,1,1
165,614,286,-160.355,0,255,0,0,100,1,1
166,311,484,158.036,0,255,0,0,100,1,1
167,914,670,84.4124,0,255,0,0,100,1,1
168,889,765,107.392,0,255,0,0,100,1,1
169,258,909,109.433,0,255,0,0,100,1,1
170,486,808,26.0386,0,255,0,0,100,1,1
171,436,547,-21.2428,0,255,0,0,100,1,1
172,873,639,129.769,0,255,0,0,100,1,1
173,856,606,23.923,0,255,0,0,100,1,1
174,379,773,-61.9873,0,255,0,0,100,1,1
175,519,108,114.869,0,255,0,0,100,1,1
176,229,198,83.0855,0,255,0,0,100,1,1
177,763,108,-166.811,0,255,0,0,100,1,1
178,879,248,1.64507,0,255,0,0,100,1,1
179,694,752,40.7289,0,255,0,0,100,1,1
180,322,476,-153.656,0,255,0,0,100,1,1
181,792,227,-38.4012,0,255,0,0,100,1,1
182,719,458,-86.9284,0,255,0,0,100,1,1
183,676,919,1.04092,0,255,0,0,100,1,1
184,701,620,117.948,0,255,0,0,100,1,1
185,588,176,176.266,0,255,0,0,100,1,1
186,600,199,106.361,0,255,0,0,100,1,1
187,349,801,7.35225,0,255,0,0,100,1,1
188,589,82,42.3219,0,255,0,0,100,1,1
189,405,702,133.961,0,255,0,0,100,1,1
190,555,196,-33.7541,0,255,0,0,100,1,1
191,845,707,70.7012,0,255,0,0,100,1,1
192,146,280,-69.8587,0,255,0,0,100,1,1
193,791,458,-7.24082,0,255,0,0,100,1,1
194,758,367,-52.1889,0,255,0,0,100,1,1
195,864,481,-147.146,0,255,0,0,100,1,1
196,219,779,110.528,0,255,0,0,100,1,1
197,191,503,161.615,0,255,0,0,100,1,1
198,537,420,-50.775,0,255,0,0,100,1,1
199,812,666,-90.7258,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
